Poplar Creek 22 yr,7,2,9/15/13,N,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,21,,,,,,,,,,,8,4,,,,,,Patrick,
Poplar Creek 22 yr,8,2,9/15/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,1,,,,,,Patrick,
Poplar Creek 22 yr,9,2,9/15/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,,,,,lots,6,,,,,,Patrick,
Poplar Creek 22 yr,10,2,9/15/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,,,,,,,,,,13,2,,,,,,Patrick,
Poplar Creek 22 yr,11,2,9/15/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,1,7,,,,,,,Patrick,1 bee
Poplar Creek 22 yr,12,2,9/15/13,Y,Y,8,2,,,7,1,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,17,6,,,,,,Patrick,
Poplar Creek 22 yr,13,2,9/15/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,5,1,,,,,,Patrick,
Poplar Creek 22 yr,14,2,9/15/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,3,1,,,,,,Patrick,
Poplar Creek 22 yr,15,2,9/15/13,Y,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,Patrick,
Poplar Creek 22 yr,16,2,9/15/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,13,,,,,,Patrick,
Poplar Creek 22 yr,17,2,9/15/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,7,7,,,,,,Patrick,
Poplar Creek 22 yr,18,2,9/15/13,Y,Y,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,11,1,,,,,,Patrick,
Poplar Creek 22 yr,19,2,9/15/13,Y,Y,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,lots,6,,,,,,Patrick,
Poplar Creek 22 yr,20,2,9/15/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,6,3,,,,,,Patrick,
Poplar Creek 22 yr,21,2,9/15/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,4,1,,,,,,Patrick,
Poplar Creek 22 yr,22,2,9/15/13,Y,Y,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,12,3,,,,,,Patrick,
Poplar Creek 22 yr,23,2,9/15/13,Y,Y,6,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,Patrick,
Poplar Creek 22 yr,24,2,9/15/13,Y,Y,13,1,,,13,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,8,2,,,,,,Patrick,
Poplar Creek 22 yr,25,2,9/15/13,Y,Y,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,,,,,,,,15,12,,,,,,Patrick,
Poplar Creek 22 Yr,1,2,9/25/14,Y,Y,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,4,,,,,,,Partrick,
Poplar Creek 22 Yr,2,2,9/25/14,N,Y,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,Partrick,
Poplar Creek 22 Yr,3,2,9/25/14,Y,Y,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,20,,,,,,,Partrick,
Poplar Creek 22 Yr,4,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,3,,,1,,,,Partrick,
Poplar Creek 22 Yr,5,2,9/25/14,Y,Y,2,2,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3,,,,,,,Partrick,
Poplar Creek 22 Yr,6,2,9/25/14,Y,Y,2,1,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,9,,,,,,,Partrick,
Poplar Creek 22 Yr,7,2,9/25/14,Y,Y,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,Partrick,
Poplar Creek 22 Yr,8,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,1,,,,,,Partrick,
Poplar Creek 22 Yr,9,2,9/25/14,Y,Y,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,Partrick,
Poplar Creek 22 Yr,10,2,9/25/14,Y,Y,5,3,1,3,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,9,,,,,,,Partrick,
Poplar Creek 22 Yr,11,2,9/25/14,Y,Y,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,41,,,,,,,Partrick,
Poplar Creek 22 Yr,12,2,9/25/14,Y,Y,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,2,,,,13,,,,,,,Partrick,
Poplar Creek 22 Yr,13,2,9/25/14,Y,N,2,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr,14,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr,15,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,9,,,,,,,Partrick,
Poplar Creek 22 Yr,16,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Partrick,
Poplar Creek 22 Yr,17,2,9/25/14,y,Y,2,2,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Partrick,
Poplar Creek 22 Yr,18,2,9/25/14,Y,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr,19,2,9/25/14,Y,Y,5,3,1,,3,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,6,1,,,,,,Partrick,
Poplar Creek 22 Yr,20,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,,,,,,,Partrick,
Poplar Creek 22 Yr,21,2,9/25/14,Y,Y,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,1,4,,,,,,,Partrick,
Poplar Creek 22 Yr,22,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,,,,,,,Partrick,
Poplar Creek 22 Yr,23,2,9/25/14,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partrick,No Trap
Poplar Creek 22 Yr,24,2,9/25/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Partrick,
Poplar Creek 22 Yr,25,2,9/25/14,Y,Y,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,11,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,1,1,7/14/13,Y,Y,6,2,,1,,,,,,,,,,,,,,,,5,,,,,,,,1,,,2,,,,,,,,,3,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,2,1,7/14/13,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,8,3,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,3,1,7/14/13,Y,Y,3,1,,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,,1,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,4,1,7/14/13,Y,Y,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,5,1,7/14/13,Y,Y,2,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,,,,,2,4,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,6,1,7/14/13,Y,Y,2,2,,1,,,,,,,,,,,,,,1,,,,,,,,,2,,,,1,,,,,,,,,2,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,7,1,7/14/13,Y,Y,4,3,,2,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,8,1,7/14/13,Y,Y,10,2,,,9,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,2,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,9,1,7/14/13,Y,Y,11,4,1,2,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,4,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,10,1,7/14/13,Y,Y,15,3,,,10,,,,,,,,,,,,,,,4,,,,,1,,,,,,1,1,,,,,,,,7,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,11,1,7/14/13,Y,Y,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,2,7,,1,,,,,1,,,,7,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,12,1,7/14/13,Y,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,13,1,7/14/13,Y,Y,39,1,,,39,,,,,,,,,,,,,,,,,,,,,,,,5,,61,1,,,,,,,,13,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,14,1,7/14/13,Y,Y,49,3,,,47,,,,,,,,,1,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,15,1,7/14/13,Y,Y,8,3,2,,4,,,,,,,,,,,,,,,,,,2,,,,7,,1,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,16,1,7/14/13,Y,Y,7,4,2,,2,,,,,,,1,,,,,,,,,,,2,,,,1,2,11,,1,,,,,,,,1,7,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,17,1,7/14/13,Y,Y,22,1,,,22,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,2,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,18,1,7/14/13,Y,Y,41,1,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,19,1,7/14/13,Y,Y,41,2,,,40,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,20,1,7/14/13,NA,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partrick,NA
Poplar Creek 22 Yr Restoration,21,1,7/14/13,Y,Y,7,3,1,,1,,,,,,,,,,,,,,,,,,5,,,,2,1,,,1,,,,,,,,,3,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,22,1,7/14/13,Y,Y,19,3,2,,15,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,3,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,23,1,7/14/13,Y,Y,29,1,,,29,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,24,1,7/14/13,Y,Y,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,25,1,7/14/13,Y,Y,11,2,,,10,,,,,,,1,,,,,,,,,,,,,,,2,,21,,,,,,,1,,,,3,1,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,1,1,7/5/14,Y,Y,6,2,,,5,,,,,1,,,,,,,,,,,,,,,,,,1,16,,,,1,,,6,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,2,1,7/5/14,Y,Y,8,3,2,,,,,,,,,,,,1,,,,,,,,5,,,,1,1,1,,1,,,,,,,,2,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,3,1,7/5/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,1,,,,,,,,1,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,4,1,7/5/14,Y,Y,2,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,1,,,9,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,5,1,7/5/14,Y,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,,,,,1,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,6,1,7/5/14,Y,Y,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,7,1,7/5/14,Y,Y,4,1,,,4,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,5,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,8,1,7/5/14,Y,Y,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,1,3,3,,,,,,,11,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,9,1,7/5/14,N,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,4,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,10,1,7/5/14,Y,Y,8,3,2,4,,,,,,,,,,,,,,,,,,,2,,,,,7,,,2,,,,,2,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,11,1,7/5/14,Y,Y,5,3,,3,1,,,,,1,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,12,1,7/5/14,Y,Y,23,1,,,23,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,13,1,7/5/14,Y,Y,14,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,2,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,14,1,7/5/14,Y,Y,8,2,,,7,,,,,,,,,,,,,,,,,,,,,1,,3,1,,,,,,,1,,,,,,,,,,,Partrick,
Poplar Creek 22 Yr Restoration,15,1,7/5/14,Y,Y,6,1,,,6,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,Partrick,
